molecule_chembl_id,pref_name,S_mchr1,S_mchr1_tierB,S_herg,selectivity_score,hit
CHEMBL1096882,FLUDARABINE PHOSPHATE,0.1579,0.1839,0.191,-0.0331,False
CHEMBL1201327,ACETRIZOIC ACID,0.1625,0.1918,0.1957,-0.0332,False
CHEMBL4558324,LAZERTINIB,0.2273,0.271,0.2605,-0.0332,False
CHEMBL978,METHACHOLINE,0.1,0.1429,0.1333,-0.0333,False
CHEMBL1200679,ZINC CHLORIDE,0.0167,0.0217,0.05,-0.0333,False
CHEMBL256105,MONENSIN,0.1333,0.1407,0.1667,-0.0333,False
CHEMBL3668014,LINZAGOLIX,0.2,0.2316,0.2333,-0.0333,False
CHEMBL834,PAMIDRONIC ACID,0.0897,0.1522,0.1231,-0.0333,False
CHEMBL1668,RESCINNAMINE,0.193,0.2411,0.2264,-0.0334,False
CHEMBL1676,FLUTICASONE FUROATE,0.1593,0.1712,0.1927,-0.0334,False
CHEMBL4298171,LINZAGOLIX CHOLINE,0.1786,0.2143,0.2121,-0.0335,False
CHEMBL1180725,PROPANTHELINE,0.1807,0.2727,0.2143,-0.0336,False
CHEMBL374975,FUSIDIC ACID,0.1429,0.1442,0.1765,-0.0336,False
CHEMBL3185229,MAGNESIUM CHLORIDE,0.0164,0.0317,0.05,-0.0336,False
CHEMBL93268,SODIUM NITRITE,0.0448,0.0548,0.0784,-0.0337,False
CHEMBL1208422,ROSE BENGAL FREE ACID,0.1287,0.1505,0.1625,-0.0338,False
CHEMBL2105827,"GLYCEROL, IODINATED",0.1169,0.16,0.1507,-0.0338,False
CHEMBL3989939,LAROTRECTINIB SULFATE,0.2136,0.2708,0.2474,-0.0338,False
CHEMBL1496,ROSUVASTATIN,0.1753,0.236,0.2093,-0.034,False
CHEMBL260538,ULIPRISTAL ACETATE,0.1619,0.1979,0.1959,-0.034,False
CHEMBL930,GLUTAMINE,0.1159,0.1194,0.15,-0.0341,False
CHEMBL4208954,AMIKACIN SULFATE,0.1143,0.114,0.1485,-0.0342,False
CHEMBL1200694,SEVOFLURANE,0.0769,0.1167,0.1111,-0.0342,False
CHEMBL1723,ALFUZOSIN HYDROCHLORIDE,0.202,0.2526,0.2364,-0.0343,False
CHEMBL4298149,ARIMOCLOMOL CITRATE,0.219,0.2099,0.2533,-0.0343,False
CHEMBL2009089,SELENIOUS ACID,0.037,0.0571,0.0714,-0.0344,False
CHEMBL1200342,PARAMETHASONE ACETATE,0.1456,0.1515,0.18,-0.0344,False
CHEMBL986,RETINOL,0.0989,0.1348,0.1333,-0.0344,False
CHEMBL709,ALFUZOSIN,0.2041,0.2553,0.2385,-0.0345,False
CHEMBL3989803,DIPYRONE,0.1829,0.2206,0.2174,-0.0345,False
CHEMBL606260,CARBENICILLIN DISODIUM,0.1889,0.1954,0.2237,-0.0348,False
CHEMBL1200758,AMPICILLIN SODIUM,0.1889,0.1954,0.2237,-0.0348,False
CHEMBL738,THIOPENTAL SODIUM,0.1099,0.119,0.1447,-0.0348,False
CHEMBL1736,METRIZOIC ACID,0.122,0.1667,0.1569,-0.0349,False
CHEMBL26,SULPIRIDE,0.2809,0.3333,0.3158,-0.0349,False
CHEMBL177,AMIKACIN,0.1188,0.1182,0.1538,-0.035,False
CHEMBL1200423,METRIZOATE SODIUM,0.125,0.1507,0.16,-0.035,False
CHEMBL1200577,CYSTEAMINE BITARTRATE,0.1029,0.1522,0.1379,-0.035,False
CHEMBL2364738,METRIZOATE MAGNESIUM,0.125,0.1507,0.16,-0.035,False
CHEMBL1146,CEFAMANDOLE,0.211,0.2041,0.246,-0.035,False
CHEMBL2068723,CALCIUM METRIZOATE,0.125,0.1507,0.16,-0.035,False
CHEMBL666,FOSCARNET,0.0862,0.1132,0.1212,-0.035,False
CHEMBL3545252,DOCETAXEL,0.1374,0.1587,0.1724,-0.035,False
CHEMBL1201071,TETRACYCLINE PHOSPHATE COMPLEX,0.1538,0.1758,0.1889,-0.035,False
CHEMBL1201891,DEFLAZACORT,0.1364,0.1509,0.1714,-0.0351,False
CHEMBL3184512,CLINDAMYCIN PHOSPHATE,0.1333,0.1619,0.1685,-0.0352,False
CHEMBL1337,NITISINONE,0.2179,0.2308,0.2533,-0.0354,False
CHEMBL3545363,GLECAPREVIR,0.1631,0.1852,0.1985,-0.0354,False
CHEMBL4297516,LURBINECTEDIN,0.1691,0.2205,0.2045,-0.0354,False
CHEMBL20883,TEGAFUR,0.1646,0.1807,0.2,-0.0354,False
CHEMBL919,FOSPHENYTOIN SODIUM,0.1646,0.1818,0.2,-0.0354,False
CHEMBL1555,GALANTAMINE HYDROBROMIDE,0.1935,0.2169,0.2289,-0.0354,False
CHEMBL1201749,DIFLUPREDNATE,0.1532,0.1619,0.1887,-0.0355,False
CHEMBL92,DOCETAXEL ANHYDROUS,0.1385,0.16,0.1739,-0.0355,False
CHEMBL95889,BETAINE,0.1045,0.1273,0.14,-0.0355,False
CHEMBL6067972,VARENICLINE TARTRATE,0.175,0.2051,0.2105,-0.0355,False
CHEMBL185,FLUOROURACIL,0.125,0.1216,0.1607,-0.0357,False
CHEMBL4594246,SULOPENEM ETZADROXIL,0.1346,0.1584,0.1705,-0.0358,False
CHEMBL3889654,LAROTRECTINIB,0.2222,0.2826,0.2581,-0.0358,False
CHEMBL772,RESERPINE,0.2,0.2407,0.2358,-0.0358,False
CHEMBL205596,CHOLIC ACID,0.1237,0.1848,0.1596,-0.0359,False
CHEMBL1697,DILTIAZEM HYDROCHLORIDE,0.253,0.25,0.2889,-0.0359,False
CHEMBL488093,PYRITINOL,0.1169,0.1515,0.1528,-0.0359,False
CHEMBL1163,ATAZANAVIR,0.2059,0.2391,0.2418,-0.0359,False
CHEMBL317052,REGADENOSON ANHYDROUS,0.1619,0.2043,0.1979,-0.036,False
CHEMBL23,DILTIAZEM,0.2561,0.2527,0.2921,-0.036,False
CHEMBL1201050,PEMIROLAST POTASSIUM,0.1412,0.1928,0.1772,-0.036,False
CHEMBL1601,CEFONICID,0.1913,0.1905,0.2273,-0.036,False
CHEMBL3301605,RELEBACTAM,0.1685,0.1954,0.2045,-0.036,False
CHEMBL3989519,DOXAPRAM HYDROCHLORIDE,0.2625,0.2593,0.2985,-0.036,False
CHEMBL659,GALANTAMINE,0.1957,0.2195,0.2317,-0.0361,False
CHEMBL71595,HYDROGEN PEROXIDE,0.0377,0.0465,0.0741,-0.0363,False
CHEMBL1200357,MOXALACTAM DISODIUM,0.1552,0.1789,0.1915,-0.0363,False
CHEMBL1200881,MINOCYCLINE HYDROCHLORIDE,0.1287,0.1505,0.165,-0.0363,False
CHEMBL404271,ACARBOSE,0.1078,0.1263,0.1441,-0.0363,False
CHEMBL1364551,MINAPRINE HYDROCHLORIDE,0.2692,0.3333,0.3056,-0.0363,False
CHEMBL1259059,SOFOSBUVIR,0.1869,0.213,0.2233,-0.0364,False
CHEMBL1200348,SULCONAZOLE NITRATE,0.2165,0.2558,0.2529,-0.0364,False
CHEMBL3989960,SELADELPAR LYSINE,0.1826,0.3043,0.219,-0.0364,False
CHEMBL3112741,RELEBACTAM ANHYDROUS,0.1705,0.1875,0.2069,-0.0364,False
CHEMBL1563,DAUNORUBICIN HYDROCHLORIDE,0.1636,0.1835,0.2,-0.0364,False
CHEMBL1237070,MICAFUNGIN SODIUM,0.1623,0.1879,0.1987,-0.0364,False
CHEMBL457547,MICAFUNGIN,0.1623,0.1879,0.1987,-0.0364,False
CHEMBL1808388,BEXAGLIFLOZIN,0.1935,0.2471,0.23,-0.0365,False
CHEMBL2105680,RIFAMYCIN SODIUM,0.1371,0.1597,0.1736,-0.0365,False
CHEMBL1580,PENTOSTATIN,0.1429,0.1687,0.1795,-0.0366,False
CHEMBL1434,MINOCYCLINE,0.13,0.1522,0.1667,-0.0367,False
CHEMBL272427,TAURURSODIOL,0.1333,0.1869,0.17,-0.0367,False
CHEMBL1425,MERCAPTOPURINE ANHYDROUS,0.0833,0.1081,0.12,-0.0367,False
CHEMBL178,DAUNORUBICIN,0.1651,0.1852,0.2019,-0.0368,False
CHEMBL1522,ESZOPICLONE,0.2299,0.2809,0.2667,-0.0368,False
CHEMBL135400,ZOPICLONE,0.2299,0.2809,0.2667,-0.0368,False
CHEMBL1578,ANISOTROPINE METHYLBROMIDE,0.1463,0.1548,0.1831,-0.0368,False
CHEMBL3545309,LEFAMULIN ACETATE,0.1239,0.1429,0.1607,-0.0368,False
CHEMBL501867,VINCRISTINE SULFATE,0.1631,0.1778,0.2,-0.0369,False
CHEMBL3707310,LOTILANER,0.1651,0.2105,0.202,-0.0369,False
CHEMBL1950576,DIHYDROSTREPTOMYCIN,0.1188,0.1134,0.1557,-0.0369,False
CHEMBL1201110,VALACYCLOVIR HYDROCHLORIDE,0.1505,0.2222,0.1875,-0.037,False
CHEMBL638,VORICONAZOLE,0.1919,0.2,0.2289,-0.037,False
CHEMBL278819,MINAPRINE,0.2727,0.338,0.3099,-0.0371,False
CHEMBL36715,PIRACETAM,0.16,0.1892,0.1972,-0.0372,False
CHEMBL1201042,ETIDRONATE DISODIUM,0.0704,0.1296,0.1077,-0.0373,False
CHEMBL1349,VALACYCLOVIR,0.1522,0.225,0.1895,-0.0373,False
CHEMBL1201032,RIZATRIPTAN BENZOATE,0.2277,0.253,0.2651,-0.0373,False
CHEMBL3137320,TALAZOPARIB,0.1649,0.2326,0.2022,-0.0373,False
CHEMBL1293,BETA CAROTENE,0.093,0.131,0.1304,-0.0374,False
CHEMBL1796998,SULFUR HEXAFLUORIDE,0.0323,0.0408,0.0698,-0.0375,False
CHEMBL455917,CHLORAL HYDRATE,0.0625,0.0784,0.1,-0.0375,False
CHEMBL174,AMPICILLIN,0.1954,0.1948,0.2329,-0.0375,False
CHEMBL3989695,REGADENOSON,0.1604,0.2021,0.198,-0.0376,False
CHEMBL559,DEXTROTHYROXINE,0.1481,0.1831,0.1857,-0.0376,False
CHEMBL2219536,MIPOMERSEN,0.1141,0.1419,0.1517,-0.0376,False
CHEMBL1624,LEVOTHYROXINE,0.1481,0.1831,0.1857,-0.0376,False
CHEMBL1186610,ANISOTROPINE,0.1481,0.1566,0.1857,-0.0376,False
CHEMBL1272,REPAGLINIDE,0.236,0.2921,0.2737,-0.0377,False
CHEMBL494,ILOPROST,0.1212,0.1616,0.1589,-0.0377,False
CHEMBL1200934,NORGESTIMATE,0.125,0.1553,0.1628,-0.0378,False
CHEMBL2105637,DELAFLOXACIN,0.1667,0.2105,0.2045,-0.0379,False
CHEMBL1372,OXIGLUTATIONE,0.1075,0.1728,0.1455,-0.0379,False
CHEMBL2103877,EFINACONAZOLE,0.2121,0.2174,0.25,-0.0379,False
CHEMBL3244648,METHOTREXATE SODIUM,0.16,0.2323,0.1979,-0.0379,False
CHEMBL127,MEROPENEM,0.125,0.1591,0.163,-0.038,False
CHEMBL1200616,CHLOROTHIAZIDE SODIUM,0.1087,0.122,0.1467,-0.038,False
CHEMBL2146123,METHACYCLINE HYDROCHLORIDE,0.1359,0.1684,0.1739,-0.038,False
CHEMBL175247,ORLISTAT,0.1524,0.1532,0.1905,-0.0381,False
CHEMBL90555,VINCRISTINE,0.1667,0.1818,0.2047,-0.0381,False
CHEMBL451887,CARFILZOMIB,0.2292,0.2796,0.2674,-0.0383,False
CHEMBL1201734,BENDAMUSTINE HYDROCHLORIDE,0.1977,0.2564,0.2361,-0.0384,False
CHEMBL1607,TOPOTECAN HYDROCHLORIDE,0.1759,0.1966,0.2143,-0.0384,False
CHEMBL771,CYCLOSERINE,0.1233,0.1475,0.1618,-0.0385,False
CHEMBL1754,DOXAPRAM,0.2692,0.2658,0.3077,-0.0385,False
CHEMBL2111107,SUGAMMADEX,0.1,0.1098,0.1385,-0.0385,False
CHEMBL249837,METHACYCLINE,0.1373,0.1702,0.1758,-0.0386,False
CHEMBL1200430,ESTRADIOL ACETATE,0.1798,0.2375,0.2184,-0.0386,False
CHEMBL1695,TIAGABINE HYDROCHLORIDE,0.2222,0.2469,0.2609,-0.0386,False
CHEMBL1200649,QUINUPRISTIN,0.1622,0.2035,0.2009,-0.0387,False
CHEMBL1201864,DIENOGEST,0.163,0.1771,0.2018,-0.0388,False
CHEMBL1393,SPIRONOLACTONE,0.1562,0.1609,0.1951,-0.0389,False
CHEMBL1599768,PYRANTEL PAMOATE,0.2083,0.2299,0.2472,-0.0389,False
CHEMBL220492,TOPIRAMATE,0.1111,0.122,0.15,-0.0389,False
CHEMBL1149,LEVOCARNITINE,0.1014,0.1212,0.1404,-0.0389,False
CHEMBL1200756,PYRIDOXINE HYDROCHLORIDE,0.125,0.1587,0.1639,-0.0389,False
CHEMBL1200574,SODIUM CHLORIDE,0.0167,0.0217,0.0556,-0.0389,False
CHEMBL3137330,CABOTEGRAVIR SODIUM,0.2347,0.2283,0.2737,-0.039,False
CHEMBL503565,VINBARBITAL,0.1039,0.1304,0.1429,-0.039,False
CHEMBL70927,DEFERIPRONE,0.1429,0.1897,0.1818,-0.039,False
CHEMBL1200635,HYDROCORTAMATE HYDROCHLORIDE,0.1509,0.1553,0.19,-0.0391,False
CHEMBL2103774,TIBOLONE,0.1237,0.1477,0.1628,-0.0391,False
CHEMBL1200896,DINOPROST TROMETHAMINE,0.1296,0.1579,0.1688,-0.0392,False
CHEMBL499915,CARBENOXOLONE,0.1308,0.1531,0.17,-0.0392,False
CHEMBL1354199,METHSCOPOLAMINE BROMIDE,0.2143,0.1923,0.2535,-0.0392,False
CHEMBL17879,MARALIXIBAT CHLORIDE,0.1852,0.2165,0.2245,-0.0393,False
CHEMBL3989915,DIFELIKEFALIN,0.2121,0.234,0.2514,-0.0393,False
CHEMBL487253,BENDAMUSTINE,0.2,0.2597,0.2394,-0.0394,False
CHEMBL6068335,PEMETREXED DISODIUM HEMIPENTAHYDRATE,0.1584,0.2245,0.1979,-0.0395,False
CHEMBL441,THIOPENTAL,0.1176,0.1304,0.1571,-0.0395,False
CHEMBL1295,BUTOCONAZOLE,0.2198,0.2785,0.2593,-0.0395,False
CHEMBL1201263,HYDROCORTAMATE,0.1524,0.1569,0.1919,-0.0395,False
CHEMBL1200449,TRIAMCINOLONE DIACETATE,0.1604,0.1717,0.2,-0.0396,False
CHEMBL1025,ISOFLUROPHATE,0.0758,0.1373,0.1154,-0.0396,False
CHEMBL1201304,INDOCYANINE GREEN ACID FORM,0.1478,0.1622,0.1875,-0.0397,False
CHEMBL2104445,TRITOQUALINE,0.2041,0.2234,0.2439,-0.0398,False
CHEMBL2107354,MIFAMURTIDE,0.1159,0.1333,0.1557,-0.0398,False
CHEMBL107,COLCHICINE,0.2614,0.25,0.3012,-0.0398,False
CHEMBL374478,RIFAMPIN,0.1353,0.1508,0.1752,-0.0398,False
CHEMBL2105709,QUIZARTINIB DIHYDROCHLORIDE,0.2621,0.3158,0.3019,-0.0398,False
CHEMBL334966,CANGRELOR,0.1371,0.1721,0.177,-0.0399,False
CHEMBL1200391,TROMETHAMINE,0.0615,0.0976,0.1014,-0.0399,False
CHEMBL343448,ROMIDEPSIN,0.1053,0.1373,0.1452,-0.0399,False
CHEMBL515408,MARIBAVIR,0.1649,0.2532,0.2048,-0.0399,False
CHEMBL1364,PYRIDOXINE,0.1268,0.1613,0.1667,-0.0399,False
CHEMBL363392,MARALIXIBAT,0.1869,0.2188,0.2268,-0.0399,False
CHEMBL113178,SELENOMETHIONINE,0.1127,0.1333,0.1525,-0.0399,False
CHEMBL6068329,PEMETREXED DIPOTASSIUM,0.16,0.2268,0.2,-0.04,False
CHEMBL5315123,DIFELIKEFALIN ACETATE,0.21,0.2316,0.25,-0.04,False
CHEMBL3137309,VENETOCLAX,0.2,0.25,0.24,-0.04,False
CHEMBL1027,TIAGABINE,0.2247,0.25,0.2647,-0.04,False
CHEMBL433,VALPROATE SODIUM,0.1169,0.1452,0.1569,-0.04,False
CHEMBL3989944,DIROXIMEL FUMARATE,0.16,0.1951,0.2,-0.04,False
CHEMBL1098659,WATER,0.0,0.02,0.04,-0.04,False
CHEMBL2360464,PEMETREXED DISODIUM,0.16,0.2268,0.2,-0.04,False
CHEMBL1200508,IOXAGLATE MEGLUMINE,0.1081,0.1477,0.1481,-0.04,False
CHEMBL576982,QUIZARTINIB,0.2647,0.3191,0.3048,-0.0401,False
CHEMBL530,AMDINOCILLIN,0.1628,0.1875,0.2029,-0.0401,False
CHEMBL4802239,MOBOCERTINIB SUCCINATE,0.1933,0.25,0.2333,-0.0401,False
CHEMBL3989551,LINCOMYCIN HYDROCHLORIDE,0.1415,0.1685,0.1818,-0.0403,False
CHEMBL376897,METHSCOPOLAMINE,0.2169,0.1948,0.2571,-0.0403,False
CHEMBL3301610,ABEMACICLIB,0.2233,0.2717,0.2637,-0.0404,False
CHEMBL267894,AMOBARBITAL,0.1071,0.1515,0.1475,-0.0404,False
CHEMBL1699,MEMANTINE HYDROCHLORIDE,0.0789,0.1212,0.1194,-0.0405,False
CHEMBL1370561,AMINOPHYLLINE,0.1538,0.1974,0.1944,-0.0406,False
CHEMBL1479,DANAZOL,0.1224,0.1346,0.163,-0.0406,False
CHEMBL2111100,MIFAMURTIDE ACID,0.1176,0.1353,0.1583,-0.0407,False
CHEMBL429910,DAPAGLIFLOZIN,0.191,0.2278,0.2317,-0.0407,False
CHEMBL44618,CHLOROFORM,0.0274,0.0462,0.0682,-0.0408,False
CHEMBL1201148,MEPREDNISONE,0.14,0.163,0.1809,-0.0409,False
